KalmanPitch,KalmanYaw,LinearAccelMag,TotalAccelMag,GyroMag,lat,lng,kecepatan,sat,throttle,arus,millis,attempt
2.82,-6.07,0.15,9.87,0.65,-6.910364,107.675552,0.13,12,0,0.0,3137426,1
2.83,-6.05,0.2,9.88,0.55,-6.910364,107.675552,0.37,12,0,0.0,3137639,1
2.84,-6.07,0.1,9.89,0.81,-6.910364,107.675552,0.22,12,0,0.0,3137849,1
3.02,-5.91,0.59,10.15,0.99,-6.910364,107.675552,0.22,12,0,0.0,3138057,1
3.0,-6.0,0.19,9.7,1.04,-6.910364,107.675552,0.11,12,0,0.0,3138265,1
3.01,-6.05,0.11,9.91,0.93,-6.910364,107.675552,0.44,12,0,0.0,3138472,1
3.0,-6.08,0.18,9.88,0.81,-6.910364,107.675552,0.44,12,0,0.0,3138679,1
2.96,-6.18,0.22,9.83,1.06,-6.910363,107.675552,0.44,12,0,0.0,3138887,1
2.96,-6.2,0.17,9.89,0.69,-6.910363,107.675552,0.44,12,0,0.0,3139095,1
2.97,-6.27,0.16,9.9,1.01,-6.910363,107.675552,0.13,12,0,0.0,3139305,1
2.92,-6.4,0.21,9.97,1.24,-6.910363,107.675552,0.17,12,0,0.0,3139512,1
2.92,-6.39,0.12,9.85,0.85,-6.910363,107.675552,0.19,12,0,0.0,3139720,1
2.92,-6.33,0.17,9.88,0.67,-6.910363,107.675552,0.17,12,0,0.0,3139928,1
2.89,-6.43,0.16,9.85,1.05,-6.910362,107.675552,0.35,12,0,0.0,3140136,1
2.9,-6.46,0.18,9.95,0.87,-6.910362,107.675552,0.35,12,0,0.0,3140343,1
2.87,-6.49,0.13,9.87,0.73,-6.910362,107.675552,0.15,12,0,0.0,3140550,1
2.88,-6.51,0.21,9.9,0.83,-6.910362,107.675552,0.07,12,0,0.0,3140760,1
2.87,-6.52,0.09,9.87,0.68,-6.910362,107.675552,0.15,12,0,0.0,3140968,1
2.86,-6.47,0.07,9.84,0.63,-6.910362,107.675552,0.26,12,0,0.0,3141180,1
2.9,-6.52,0.13,9.92,1.05,-6.910361,107.675552,0.19,12,0,0.0,3141388,1
2.91,-6.54,0.1,9.86,0.81,-6.910361,107.675552,0.41,12,0,0.0,3141596,1
2.94,-7.25,0.51,9.94,4.02,-6.910361,107.675552,0.07,12,0,0.0,3141804,1
2.97,-7.3,0.33,9.91,0.98,-6.910361,107.675552,0.39,12,0,0.0,3142011,1
2.92,-7.35,0.2,9.93,0.95,-6.910361,107.675552,0.39,12,0,0.0,3142220,1
2.95,-7.43,0.18,9.9,1.15,-6.910361,107.675552,0.15,12,0,0.0,3142427,1
2.94,-7.38,0.08,9.83,0.64,-6.91036,107.675552,0.22,12,0,0.0,3142635,1
2.95,-7.37,0.21,9.92,0.64,-6.91036,107.675552,0.17,12,0,0.0,3142843,1
2.92,-7.3,0.1,9.89,0.5,-6.91036,107.675552,0.24,12,0,0.0,3143051,1
2.96,-7.35,0.14,9.9,1.06,-6.91036,107.675552,0.13,12,0,0.0,3143259,1
2.95,-7.36,0.14,9.83,0.88,-6.91036,107.675552,0.13,12,0,0.0,3143467,1
2.95,-7.5,0.09,9.85,1.44,-6.910359,107.675552,0.2,12,0,0.0,3143677,1
2.93,-7.63,0.14,9.93,1.36,-6.910359,107.675552,0.07,12,0,0.0,3143885,1
2.87,-7.68,0.15,9.88,1.0,-6.910359,107.675552,0.07,12,0,0.0,3144092,1
2.83,-7.65,0.14,9.89,0.69,-6.910359,107.675552,0.09,12,0,0.0,3144299,1
2.82,-7.62,0.13,9.83,0.83,-6.910359,107.675552,0.19,12,0,0.0,3144507,1
2.81,-7.64,0.17,9.93,0.84,-6.910358,107.675552,0.31,12,0,0.0,3144717,1
2.86,-7.69,0.15,9.91,1.08,-6.910358,107.675552,0.2,12,0,0.0,3144929,1
2.9,-7.64,0.14,9.89,0.67,-6.910358,107.675552,0.06,12,0,0.0,3145139,1
2.86,-7.68,0.19,9.96,1.07,-6.910358,107.675552,0.06,12,0,0.0,3145346,1
2.86,-7.71,0.17,9.87,0.96,-6.910358,107.675552,0.0,12,0,0.0,3145553,1
2.86,-7.75,0.1,9.88,0.97,-6.910358,107.675552,0.2,12,0,0.0,3145760,1
2.89,-7.73,0.16,9.88,0.85,-6.910358,107.67556,0.13,12,0,0.0,3145967,1
2.89,-7.72,0.14,9.91,0.82,-6.910357,107.67556,0.09,12,0,0.0,3146174,1
2.92,-7.68,0.12,9.85,0.69,-6.910357,107.67556,0.28,12,0,0.0,3146382,1
2.94,-7.76,0.17,9.85,1.14,-6.910357,107.67556,0.41,12,0,6.1,3146592,1
2.91,-7.69,0.17,9.85,0.5,-6.910357,107.67556,0.11,12,0,0.0,3146800,1
2.88,-7.81,0.2,9.88,1.31,-6.910357,107.67556,0.07,12,0,0.0,3147008,1
2.91,-7.75,0.23,9.95,0.64,-6.910357,107.67556,0.07,12,0,0.0,3147216,1
2.89,-7.77,0.11,9.86,0.83,-6.910357,107.67556,0.02,12,0,0.0,3147424,1
2.85,-7.8,0.17,9.93,0.99,-6.910357,107.67556,0.15,12,0,0.0,3147632,1
2.86,-7.77,0.1,9.86,0.69,-6.910357,107.67556,0.09,12,0,0.0,3147839,1
2.85,-7.69,0.14,9.91,0.57,-6.910357,107.67556,0.17,12,0,0.0,3148049,1
2.82,-7.65,0.16,9.86,0.54,-6.910357,107.67556,0.02,12,0,0.0,3148257,1
2.8,-7.6,0.15,9.91,0.64,-6.910357,107.67556,0.02,12,0,0.0,3148470,1
2.79,-7.61,0.2,9.86,0.84,-6.910357,107.67556,0.04,12,0,0.0,3148677,1
2.83,-7.63,0.13,9.87,1.0,-6.910357,107.67556,0.04,12,0,0.0,3148884,1
2.86,-7.63,0.15,9.87,0.9,-6.910357,107.67556,0.04,12,0,0.0,3149091,1
2.87,-7.62,0.17,9.88,0.81,-6.910357,107.67556,0.07,12,0,0.0,3149299,1
2.85,-7.6,0.14,9.89,0.65,-6.910356,107.67556,0.28,12,0,0.0,3149509,1
2.83,-7.66,0.16,9.86,1.09,-6.910356,107.67556,0.11,12,0,0.0,3149716,1
2.79,-7.66,0.19,9.88,0.68,-6.910356,107.67556,0.09,12,0,0.0,3149923,1
2.79,-7.68,0.16,9.88,0.92,-6.910356,107.67556,0.04,12,0,0.0,3150131,1
2.82,-7.62,0.21,9.89,0.6,-6.910356,107.67556,0.04,12,0,0.0,3150339,1
2.84,-7.68,0.13,9.91,1.15,-6.910356,107.67556,0.17,12,0,0.0,3150547,1
2.86,-7.7,0.16,9.87,0.95,-6.910356,107.67556,0.11,12,0,0.0,3150755,1
2.81,-7.68,0.15,9.9,0.75,-6.910356,107.67556,0.11,12,0,0.0,3150965,1
2.86,-7.67,0.17,9.92,0.92,-6.910356,107.67556,0.41,12,0,0.0,3151173,1
2.82,-7.71,0.22,9.97,0.98,-6.910356,107.67556,0.41,12,0,0.0,3151381,1
2.8,-7.87,0.18,9.85,1.49,-6.910356,107.67556,0.22,12,0,0.0,3151588,1
2.83,-7.83,0.11,9.88,0.73,-6.910356,107.67556,0.28,12,0,0.0,3151796,1
2.82,-7.8,0.15,9.91,0.72,-6.910356,107.67556,0.07,12,0,0.0,3152004,1
2.79,-7.85,0.07,9.83,1.01,-6.910356,107.67556,0.26,12,0,0.0,3152217,1
2.84,-7.92,0.2,9.95,1.24,-6.910356,107.67556,0.13,12,0,0.0,3152427,1
2.82,-7.99,0.05,9.83,1.15,-6.910356,107.67556,0.22,12,0,0.0,3152635,1
2.85,-8.0,0.13,9.86,0.89,-6.910355,107.67556,0.04,12,0,0.0,3152843,1
2.89,-8.01,0.14,9.9,0.89,-6.910355,107.67556,0.04,12,0,0.0,3153051,1
2.89,-8.13,0.24,9.91,1.4,-6.910355,107.67556,0.2,12,0,0.0,3153259,1
2.95,-8.07,0.2,10.0,0.81,-6.910355,107.67556,0.24,12,0,0.0,3153466,1
2.99,-8.08,0.08,9.87,1.03,-6.910355,107.67556,0.24,12,0,0.0,3153673,1
2.98,-8.12,0.15,9.85,0.97,-6.910355,107.67556,0.19,12,0,0.0,3153883,1
2.94,-8.1,0.14,9.94,0.82,-6.910355,107.67556,0.17,12,0,0.0,3154091,1
2.96,-8.11,0.14,9.88,0.89,-6.910355,107.67556,0.17,12,0,0.0,3154299,1
2.95,-8.13,0.16,9.93,0.87,-6.910355,107.67556,0.17,12,0,0.0,3154507,1
2.96,-8.12,0.17,9.95,0.88,-6.910355,107.67556,0.11,12,0,0.0,3154715,1
3.0,-8.17,0.12,9.88,1.1,-6.910355,107.67556,0.11,12,0,0.0,3154923,1
2.98,-8.15,0.19,9.97,0.82,-6.910355,107.67556,0.26,12,0,0.0,3155130,1
3.01,-8.25,0.21,9.91,1.33,-6.910355,107.67556,0.2,12,0,0.0,3155340,1
3.0,-8.4,0.28,9.83,1.48,-6.910355,107.67556,0.2,12,0,0.0,3155548,1
2.95,-8.42,0.12,9.9,0.67,-6.910354,107.675568,0.07,12,0,0.0,3155774,1
2.96,-8.31,0.05,9.82,0.52,-6.910354,107.675568,0.11,12,0,0.0,3155982,1
2.96,-8.33,0.1,9.85,0.96,-6.910354,107.675568,0.11,12,0,0.0,3156190,1
2.93,-8.31,0.21,9.87,0.71,-6.910354,107.675568,0.35,12,0,0.0,3156398,1
2.89,-8.37,0.1,9.81,1.15,-6.910354,107.67556,0.35,12,0,0.0,3156606,1
2.92,-8.34,0.15,9.87,0.79,-6.910354,107.67556,0.35,12,0,0.0,3156816,1
2.89,-8.33,0.19,9.98,0.76,-6.910354,107.675568,0.17,12,0,0.0,3157023,1
2.89,-8.3,0.16,9.88,0.85,-6.910354,107.675568,0.06,12,0,0.0,3157230,1
2.88,-8.21,0.2,9.86,0.47,-6.910354,107.675568,0.04,12,0,0.0,3157438,1
2.94,-8.36,0.21,10.0,1.61,-6.910353,107.67556,0.43,12,0,0.0,3157646,1
2.95,-8.39,0.21,9.92,0.92,-6.910353,107.675568,0.13,12,0,0.0,3157854,1
2.91,-8.34,0.14,9.86,0.72,-6.910353,107.675568,0.19,12,0,0.0,3158062,1
2.9,-8.39,0.12,9.91,1.08,-6.910353,107.675568,0.13,12,0,0.0,3158272,1
2.93,-8.38,0.09,9.87,0.9,-6.910353,107.675568,0.24,12,0,0.0,3158480,1
3.0,-8.49,0.25,9.86,1.37,-6.910353,107.675568,0.13,12,0,0.0,3158688,1
3.05,-8.43,0.17,9.88,0.73,-6.910353,107.675568,0.24,12,0,0.0,3158896,1
3.1,-8.45,0.13,9.88,1.03,-6.910353,107.675568,0.41,12,0,0.0,3159103,1
3.08,-8.43,0.16,9.83,0.76,-6.910352,107.675568,0.2,12,0,0.0,3159314,1
3.05,-8.42,0.15,9.86,0.89,-6.910352,107.675568,0.2,12,0,0.0,3159521,1
3.04,-8.41,0.1,9.86,0.75,-6.910352,107.675568,0.07,12,0,0.0,3159741,1
3.06,-8.41,0.13,9.92,0.95,-6.910352,107.675568,0.07,12,0,0.0,3159950,1
3.01,-8.42,0.13,9.86,0.97,-6.910352,107.675568,0.15,12,0,0.0,3160160,1
2.98,-8.48,0.12,9.92,1.16,-6.910352,107.67556,0.09,12,0,0.0,3160367,1
2.96,-8.47,0.23,9.99,0.79,-6.910352,107.67556,0.09,12,0,0.0,3160575,1
2.98,-8.41,0.09,9.83,0.65,-6.910352,107.67556,0.22,12,0,0.0,3160782,1
3.02,-8.4,0.08,9.87,0.97,-6.910351,107.67556,0.17,12,0,0.0,3160989,1
3.0,-8.42,0.17,9.84,0.98,-6.910351,107.67556,0.17,12,0,0.0,3161199,1
2.97,-8.51,0.14,9.9,1.23,-6.910351,107.67556,0.24,12,0,0.0,3161407,1
2.97,-8.65,0.32,9.9,1.42,-6.910351,107.67556,0.06,12,0,0.0,3161615,1
2.99,-8.59,0.08,9.88,0.71,-6.910351,107.67556,0.09,12,0,0.0,3161823,1
2.97,-8.52,0.19,9.85,0.56,-6.910351,107.67556,0.04,12,0,0.0,3162031,1
2.99,-8.54,0.22,9.95,0.99,-6.910351,107.67556,0.24,12,0,0.0,3162239,1
3.01,-8.52,0.15,9.95,0.91,-6.910351,107.67556,0.24,12,0,0.0,3162447,1
3.01,-8.47,0.14,9.92,0.83,-6.910351,107.67556,0.17,12,0,0.0,3162661,1
3.02,-8.52,0.1,9.85,1.04,-6.91035,107.67556,0.26,12,0,0.0,3162868,1
3.02,-8.54,0.27,10.0,0.92,-6.91035,107.67556,0.06,12,0,0.0,3163076,1
3.01,-8.61,0.11,9.87,1.25,-6.91035,107.67556,0.28,12,0,0.0,3163284,1
3.02,-8.58,0.15,9.91,0.76,-6.91035,107.67556,0.3,12,0,0.0,3163492,1
3.0,-8.54,0.13,9.84,0.8,-6.91035,107.67556,0.37,12,0,0.0,3163700,1
2.99,-8.53,0.21,9.91,0.87,-6.91035,107.67556,0.09,12,0,0.0,3163908,1
3.03,-8.5,0.34,9.95,0.89,-6.91035,107.67556,0.09,12,0,0.0,3164117,1
3.08,-8.53,0.17,9.94,1.06,-6.91035,107.67556,0.28,12,0,0.0,3164324,1
3.15,-8.55,0.14,9.83,1.03,-6.91035,107.67556,0.26,12,0,0.0,3164531,1
3.18,-8.5,0.12,9.91,0.86,-6.91035,107.67556,0.26,12,0,0.0,3164738,1
3.19,-8.44,0.15,9.87,0.65,-6.910349,107.67556,0.2,12,0,0.0,3164945,1
3.2,-8.49,0.21,9.9,1.02,-6.910349,107.67556,0.06,12,0,0.0,3165153,1
3.14,-8.51,0.07,9.78,0.99,-6.910349,107.67556,0.06,12,0,0.0,3165361,1
3.07,-8.54,0.05,9.8,1.07,-6.910349,107.67556,0.04,12,0,0.0,3165571,1
3.07,-8.58,0.09,9.85,1.11,-6.910349,107.67556,0.11,12,0,0.0,3165779,1
3.09,-8.56,0.16,9.97,0.84,-6.910349,107.67556,0.11,12,0,0.0,3165987,1
3.08,-8.58,0.19,9.94,0.96,-6.910349,107.67556,0.17,12,0,0.0,3166199,1
3.05,-8.58,0.12,9.86,0.84,-6.910349,107.67556,0.19,12,0,0.0,3166406,1
3.04,-8.58,0.14,9.87,0.91,-6.910349,107.67556,0.19,12,0,0.0,3166613,1
3.05,-8.63,0.13,9.85,1.1,-6.910349,107.67556,0.2,12,0,0.0,3166821,1
3.07,-8.74,0.16,9.9,1.46,-6.910349,107.67556,0.24,12,0,0.0,3167031,1
3.08,-8.72,0.14,9.92,0.82,-6.910349,107.67556,0.24,12,0,0.0,3167239,1
3.06,-8.67,0.19,9.88,0.67,-6.910349,107.67556,0.17,12,0,0.0,3167447,1
3.1,-8.7,0.11,9.88,1.13,-6.910349,107.67556,0.19,12,0,0.0,3167655,1
3.1,-8.68,0.1,9.9,0.85,-6.910349,107.67556,0.06,12,0,0.0,3167863,1
3.15,-8.67,0.16,9.92,0.94,-6.910349,107.67556,0.43,12,0,0.0,3168071,1
3.14,-8.64,0.16,9.84,0.71,-6.910349,107.67556,0.09,12,0,0.0,3168278,1
3.13,-8.71,0.12,9.87,1.29,-6.910349,107.67556,0.07,12,0,0.0,3168487,1
2.99,-8.57,0.67,9.65,0.72,-6.910349,107.67556,0.11,12,0,0.0,3168695,1
2.94,-8.61,0.21,9.87,1.01,-6.910348,107.67556,0.04,12,0,0.0,3168902,1
2.92,-8.68,0.31,9.92,1.13,-6.910348,107.67556,0.04,12,0,0.0,3169109,1
2.87,-8.68,0.13,9.84,1.09,-6.910348,107.67556,0.3,12,0,0.0,3169316,1
2.88,-8.66,0.14,9.92,0.88,-6.910348,107.67556,0.04,12,0,0.0,3169523,1
2.91,-8.62,0.18,9.87,0.73,-6.910348,107.67556,0.31,12,0,0.0,3169730,1
2.9,-8.58,0.18,9.91,0.76,-6.910348,107.67556,0.02,12,0,0.0,3169945,1
2.98,-8.66,0.21,9.96,1.49,-6.910348,107.67556,0.13,12,0,0.0,3170152,1
3.0,-8.71,0.1,9.9,1.15,-6.910348,107.67556,0.19,12,0,0.0,3170360,1
3.02,-8.99,0.17,9.78,2.35,-6.910348,107.67556,0.19,12,0,0.0,3170568,1
2.98,-9.41,0.3,9.93,2.8,-6.910348,107.67556,0.48,12,0,0.0,3170776,1
3.02,-9.48,0.28,9.89,1.2,-6.910348,107.67556,0.17,12,0,0.0,3170984,1
3.2,-10.16,0.82,10.08,4.04,-6.910348,107.67556,0.07,12,0,0.0,3171192,1
3.26,-10.14,0.54,10.02,0.93,-6.910348,107.67556,0.2,12,0,0.0,3171402,1
3.19,-10.23,0.3,9.99,1.48,-6.910348,107.67556,0.09,12,0,0.0,3171610,1
3.15,-10.15,0.18,9.86,0.73,-6.910348,107.67556,0.15,12,0,0.0,3171818,1
3.14,-9.94,0.27,9.79,0.34,-6.910348,107.67556,0.15,12,0,0.0,3172025,1
3.1,-9.95,0.12,9.9,1.11,-6.910348,107.67556,0.65,12,0,0.0,3172233,1
3.06,-9.76,0.22,9.85,0.28,-6.910348,107.67556,1.57,12,0,0.0,3172441,1
3.11,-9.67,0.18,9.83,0.68,-6.910348,107.67556,0.24,12,0,0.0,3172649,1
3.15,-9.68,0.26,9.89,1.28,-6.910348,107.67556,0.69,12,0,0.0,3172859,1
3.22,-9.66,0.19,9.97,1.06,-6.910348,107.67556,0.65,12,0,0.0,3173067,1
3.2,-9.65,0.21,9.92,0.89,-6.910348,107.67556,0.65,12,0,0.0,3173275,1
3.15,-9.65,0.12,9.9,0.99,-6.910348,107.67556,0.35,12,0,0.0,3173488,1
3.16,-9.65,0.19,9.9,1.04,-6.910348,107.67556,0.17,12,0,0.0,3173696,1
3.14,-9.65,0.14,9.92,0.97,-6.910348,107.67556,0.43,12,0,0.0,3173903,1
3.17,-9.66,0.17,9.87,1.13,-6.910348,107.67556,0.39,12,0,0.0,3174111,1
3.16,-9.66,0.17,9.91,1.07,-6.910348,107.67556,0.28,12,0,0.0,3174321,1
3.16,-9.59,0.13,9.88,0.76,-6.910348,107.67556,0.28,12,0,0.0,3174529,1
3.16,-9.53,0.11,9.87,0.73,-6.910348,107.67556,0.24,12,0,0.0,3174737,1
3.14,-9.51,0.11,9.85,0.85,-6.910348,107.67556,0.24,12,0,0.0,3174945,1
3.15,-9.42,0.14,9.93,0.79,-6.910348,107.67556,0.65,12,0,0.0,3175153,1
3.21,-9.37,0.24,9.84,0.9,-6.910348,107.67556,0.28,12,0,0.0,3175361,1
3.22,-9.3,0.19,9.95,0.74,-6.910348,107.67556,0.33,12,0,0.0,3175569,1
3.18,-9.22,0.26,9.78,0.65,-6.910348,107.67556,0.81,12,0,0.0,3175780,1
3.25,-9.36,0.21,9.97,1.69,-6.910348,107.67556,0.06,12,0,0.0,3175987,1
3.22,-9.45,0.44,9.79,1.58,-6.910348,107.67556,0.06,12,0,0.0,3176195,1
3.34,-9.23,0.81,10.21,0.98,-6.910348,107.67556,0.37,12,0,0.0,3176403,1
3.31,-9.34,0.27,9.9,1.32,-6.910348,107.67556,0.35,12,0,0.0,3176610,1
3.3,-9.46,0.37,9.96,1.54,-6.910348,107.67556,0.37,12,0,0.0,3176817,1
3.12,-9.77,1.29,9.8,2.45,-6.910348,107.67556,0.06,12,0,0.0,3177025,1
3.09,-9.76,0.14,9.86,0.93,-6.910348,107.67556,0.06,12,0,0.0,3177240,1
3.08,-9.7,0.11,9.84,0.68,-6.910348,107.67556,0.04,12,0,0.0,3177448,1
3.05,-9.68,0.14,9.86,0.94,-6.910348,107.67556,0.06,12,0,0.0,3177655,1
3.02,-9.62,0.19,9.87,0.73,-6.910348,107.67556,0.13,12,0,0.0,3177863,1
3.02,-9.62,0.23,9.88,0.85,-6.910348,107.67556,0.54,12,0,0.0,3178070,1
3.05,-9.63,0.19,9.86,1.1,-6.910348,107.67556,0.2,12,0,0.0,3178277,1
3.05,-9.65,0.22,9.9,1.01,-6.910348,107.67556,0.17,12,0,0.0,3178485,1
3.05,-9.75,0.35,9.9,1.4,-6.910348,107.67556,0.06,12,0,0.0,3178695,1
3.06,-9.37,0.48,9.88,1.01,-6.910348,107.67556,0.15,12,0,0.0,3178903,1
3.06,-9.34,0.08,9.85,0.99,-6.910348,107.67556,0.0,12,0,0.0,3179110,1
3.05,-9.31,0.22,9.9,0.76,-6.910348,107.67556,0.06,12,0,0.0,3179317,1
3.12,-9.32,0.31,9.89,1.14,-6.910348,107.67556,0.22,12,0,0.0,3179524,1
3.14,-9.35,0.19,9.92,1.06,-6.910348,107.67556,0.02,12,0,0.0,3179731,1
3.1,-9.38,0.14,9.83,1.1,-6.910348,107.67556,0.07,12,0,0.0,3179938,1
3.08,-9.44,0.33,9.83,1.26,-6.910348,107.67556,0.04,12,0,0.0,3180148,1
3.08,-9.49,0.27,9.96,1.15,-6.910348,107.67556,0.44,12,0,0.0,3180356,1
2.99,-9.49,0.23,9.83,1.08,-6.910348,107.67556,0.46,12,0,0.0,3180564,1
2.96,-9.52,0.17,9.86,0.99,-6.910348,107.67556,0.17,12,0,0.0,3180776,1
2.93,-9.52,0.22,9.91,0.98,-6.910348,107.67556,0.17,12,0,0.0,3180984,1
2.91,-9.4,0.13,9.86,0.47,-6.910348,107.67556,0.26,12,0,0.0,3181191,1
2.9,-9.32,0.22,9.88,0.64,-6.910348,107.67556,0.11,12,0,0.0,3181398,1
2.91,-9.24,0.14,9.86,0.55,-6.910349,107.67556,0.04,12,0,0.0,3181608,1
2.92,-9.16,0.16,9.85,0.68,-6.910349,107.67556,0.11,12,0,0.0,3181815,1
2.93,-9.24,0.3,9.84,1.23,-6.910349,107.67556,0.28,12,0,0.0,3182022,1
2.94,-9.07,0.13,9.89,0.31,-6.910349,107.67556,0.04,12,0,0.0,3182229,1
2.93,-9.1,0.18,9.88,1.07,-6.910349,107.67556,0.13,12,0,0.0,3182436,1
2.94,-8.94,0.15,9.93,0.36,-6.910349,107.67556,0.15,12,0,0.0,3182643,1
2.94,-8.88,0.12,9.92,0.74,-6.910349,107.67556,0.02,12,0,0.0,3182851,1
2.92,-8.87,0.1,9.85,0.93,-6.910349,107.67556,0.07,12,0,0.0,3183060,1
2.91,-8.85,0.13,9.91,0.9,-6.910349,107.67556,0.11,12,0,0.0,3183267,1
2.93,-8.8,0.14,9.88,0.72,-6.910349,107.67556,0.11,12,0,0.0,3183475,1
2.93,-8.83,0.2,9.89,0.99,-6.910349,107.67556,0.11,12,0,0.0,3183683,1
2.94,-8.85,0.15,9.86,1.0,-6.910349,107.67556,0.11,12,0,0.0,3183891,1
2.96,-8.83,0.16,9.88,0.89,-6.910349,107.67556,0.11,12,0,0.0,3184099,1
2.96,-8.81,0.13,9.88,0.79,-6.910349,107.67556,0.15,12,0,0.0,3184307,1
2.95,-8.82,0.12,9.87,0.98,-6.910349,107.67556,0.13,12,0,0.0,3184522,1
2.97,-8.78,0.1,9.87,0.76,-6.910349,107.67556,0.15,12,0,0.0,3184729,1
2.94,-8.71,0.09,9.86,0.66,-6.910349,107.67556,0.0,12,0,0.0,3184936,1
2.92,-8.61,0.13,9.9,0.6,-6.910349,107.67556,0.07,12,0,0.0,3185144,1
2.95,-8.71,0.19,9.85,1.3,-6.910349,107.67556,0.41,12,0,0.0,3185351,1
2.99,-8.61,0.14,9.91,0.69,-6.910349,107.67556,0.41,12,0,0.0,3185558,1
2.98,-8.63,0.1,9.88,1.02,-6.910349,107.67556,0.41,12,0,0.0,3185766,1
2.95,-8.61,0.15,9.87,0.76,-6.910349,107.67556,0.41,12,0,0.0,3185976,1
2.93,-8.62,0.12,9.88,1.06,-6.910349,107.67556,0.13,12,0,0.0,3186184,1
2.94,-8.68,0.21,9.98,1.12,-6.910349,107.67556,0.07,12,0,0.0,3186392,1
2.92,-8.68,0.1,9.86,0.98,-6.910349,107.67556,0.15,12,0,0.0,3186599,1
2.96,-8.68,0.2,9.85,0.96,-6.910349,107.67556,0.11,12,0,0.0,3186806,1
2.94,-8.61,0.15,9.88,0.55,-6.910349,107.67556,0.04,12,0,0.0,3187013,1
2.95,-8.57,0.22,9.9,0.63,-6.910349,107.67556,0.02,12,0,0.0,3187221,1
2.95,-8.65,0.15,9.88,1.26,-6.910349,107.67556,0.3,12,0,0.0,3187431,1
2.95,-8.68,0.16,9.91,1.0,-6.910349,107.67556,0.09,12,0,0.0,3187639,1
3.01,-8.7,0.13,9.89,1.18,-6.910349,107.67556,0.09,12,0,0.0,3187847,1
3.01,-8.65,0.09,9.87,0.7,-6.910349,107.67556,0.15,12,0,0.0,3188060,1
3.01,-8.63,0.1,9.87,0.82,-6.910349,107.67556,0.3,12,0,0.0,3188268,1
3.03,-8.64,0.14,9.84,0.92,-6.910349,107.67556,0.09,12,0,0.0,3188476,1
3.03,-8.58,0.13,9.89,0.69,-6.910349,107.67556,0.09,12,0,0.0,3188684,1
3.0,-8.54,0.2,9.86,0.69,-6.910349,107.675568,0.04,12,0,0.0,3188894,1
3.03,-8.52,0.13,9.9,0.98,-6.910349,107.675568,0.04,12,0,0.0,3189102,1
3.04,-8.55,0.13,9.89,1.02,-6.910349,107.675568,0.26,12,0,0.0,3189309,1
3.04,-8.52,0.16,9.92,0.68,-6.910349,107.675568,0.22,12,0,0.0,3189517,1
3.05,-8.46,0.17,9.85,0.71,-6.910349,107.675568,0.09,12,0,0.0,3189726,1
3.06,-8.42,0.11,9.9,0.72,-6.910349,107.675568,0.24,12,0,0.0,3189933,1
3.08,-8.42,0.16,9.91,0.95,-6.910349,107.675568,0.13,12,0,0.0,3190141,1
3.07,-8.39,0.14,9.9,0.74,-6.910349,107.675568,0.13,12,0,0.0,3190351,1
3.12,-8.4,0.16,9.86,0.95,-6.910349,107.675568,0.02,12,0,0.0,3190558,1
3.12,-8.48,0.18,9.92,1.24,-6.910349,107.675568,0.0,12,0,0.0,3190765,1
3.14,-8.53,0.14,9.85,1.13,-6.910349,107.675568,0.15,12,0,0.0,3190973,1
3.15,-8.57,0.07,9.84,1.05,-6.910349,107.675568,0.46,12,0,0.0,3191181,1
3.14,-8.53,0.18,9.88,0.67,-6.910349,107.675568,0.13,12,0,0.0,3191391,1
3.15,-8.51,0.08,9.81,0.87,-6.910349,107.675568,0.24,12,0,0.0,3191598,1
3.16,-8.49,0.17,9.9,0.84,-6.910349,107.675568,0.2,12,0,0.0,3191813,1
3.17,-8.48,0.14,9.92,0.81,-6.910349,107.675568,0.06,12,0,0.0,3192021,1
3.16,-8.38,0.18,9.9,0.49,-6.910349,107.675568,0.06,12,0,0.0,3192228,1
3.14,-8.41,0.17,9.93,0.95,-6.910349,107.675568,0.17,12,0,0.0,3192435,1
3.15,-8.38,0.16,9.92,0.79,-6.910349,107.675568,0.22,12,0,0.0,3192642,1
3.15,-8.37,0.1,9.87,0.89,-6.910349,107.675568,0.31,12,0,0.0,3192850,1
3.14,-8.37,0.1,9.85,0.89,-6.910349,107.675568,0.19,12,0,0.0,3193057,1
3.16,-8.36,0.11,9.89,0.86,-6.910349,107.675568,0.15,12,0,0.0,3193267,1
3.14,-8.37,0.13,9.94,1.01,-6.910349,107.675568,0.17,12,0,0.0,3193475,1
3.14,-8.34,0.2,9.91,0.73,-6.910349,107.675568,0.17,12,0,0.0,3193683,1
3.12,-8.41,0.11,9.88,1.28,-6.910349,107.675568,0.39,12,0,0.0,3193891,1
3.14,-8.4,0.12,9.86,0.82,-6.910349,107.675568,0.39,12,0,0.0,3194099,1
3.13,-8.42,0.1,9.86,0.97,-6.910349,107.675568,0.11,12,0,0.0,3194306,1
3.15,-8.39,0.09,9.84,0.78,-6.910349,107.675568,0.2,12,0,0.0,3194513,1
3.12,-8.39,0.19,9.88,0.92,-6.910349,107.675568,0.2,12,0,0.0,3194723,1
3.1,-8.39,0.13,9.93,0.86,-6.910349,107.675568,0.2,12,0,0.0,3194931,1
3.12,-8.4,0.12,9.89,0.99,-6.910349,107.675568,0.2,12,0,0.0,3195139,1
