KalmanPitch,KalmanYaw,LinearAccelMag,TotalAccelMag,GyroMag,lat,lng,kecepatan,sat,throttle,arus,millis,attempt
47.1,-42.07,18.03,23.15,0.77,-6.910312,107.675423,0.02,12,0,91.55,141115,2,,,,,,,,,,,,
47.06,-42.0,17.94,23.09,0.93,-6.910312,107.675423,0.11,12,0,91.55,141323,2,,,,,,,,,,,,
47.07,-41.97,17.93,23.07,1.08,-6.910312,107.675423,0.3,12,0,93.08,141531,2,,,,,,,,,,,,
47.1,-41.98,17.99,23.16,0.96,-6.910312,107.675423,0.22,12,0,93.08,141739,2,,,,,,,,,,,,
47.1,-42.0,18.01,23.16,1.12,-6.910312,107.675423,0.22,12,0,93.08,141947,2,,,,,,,,,,,,
47.09,-42.04,17.96,23.09,1.27,-6.910312,107.675423,0.37,12,0,93.08,142155,2,,,,,,,,,,,,
47.07,-41.81,17.89,23.02,1.32,-6.910312,107.675423,0.57,12,0,93.08,142365,2,,,,,,,,,,,,
47.1,-41.75,17.56,22.77,1.27,-6.910312,107.675423,0.65,12,0,93.08,142573,2,,,,,,,,,,,,
47.2,-41.18,17.85,22.98,2.87,-6.910312,107.675423,0.65,12,0,91.55,142781,2,,,,,,,,,,,,
47.26,-41.21,17.94,23.12,1.42,-6.910311,107.675423,0.19,12,0,93.08,142989,2,,,,,,,,,,,,
47.51,-41.54,17.96,23.02,2.63,-6.910311,107.675423,0.5,12,0,93.08,143202,2,,,,,,,,,,,,
47.49,-41.43,18.14,23.25,1.07,-6.910311,107.675423,0.19,12,0,93.08,143410,2,,,,,,,,,,,,
47.54,-41.41,18.02,23.12,1.2,-6.910311,107.675423,0.19,12,0,93.08,143618,2,,,,,,,,,,,,
47.59,-41.3,18.14,23.25,1.24,-6.910311,107.675423,0.37,12,0,93.08,143828,2,,,,,,,,,,,,
47.56,-41.18,17.81,23.01,1.39,-6.91031,107.675423,0.57,12,0,0.0,144036,2,,,,,,,,,,,,
47.52,-41.42,17.54,22.81,1.82,-6.91031,107.675423,0.61,12,0,93.08,144244,2,,,,,,,,,,,,
47.52,-41.47,18.0,23.17,1.33,-6.91031,107.675423,0.43,12,0,93.08,144452,2,,,,,,,,,,,,
47.58,-41.53,18.12,23.23,1.23,-6.91031,107.675423,0.13,12,0,93.08,144660,2,,,,,,,,,,,,
47.59,-41.59,18.17,23.28,1.17,-6.91031,107.675415,0.11,12,0,91.55,144868,2,,,,,,,,,,,,
47.6,-41.45,17.91,23.07,1.31,-6.91031,107.675415,0.3,12,0,93.08,145080,2,,,,,,,,,,,,
47.56,-41.41,17.82,23.01,1.12,-6.91031,107.675415,0.3,12,0,93.08,145290,2,,,,,,,,,,,,
47.54,-41.4,17.93,23.1,1.13,-6.910311,107.675415,0.5,12,0,91.55,145498,2,,,,,,,,,,,,
47.53,-41.31,17.9,23.07,1.02,-6.910311,107.675415,0.04,12,0,91.55,145705,2,,,,,,,,,,,,
47.54,-41.32,17.87,23.03,1.33,-6.910311,107.675415,0.04,12,0,93.08,145912,2,,,,,,,,,,,,
47.52,-41.32,17.9,23.08,1.15,-6.910311,107.675415,0.13,12,0,93.08,146121,2,,,,,,,,,,,,
47.48,-41.3,18.03,23.19,1.08,-6.910312,107.675415,0.17,12,0,93.08,146329,2,,,,,,,,,,,,
47.46,-41.29,18.06,23.2,0.97,-6.910312,107.675415,0.35,12,0,91.55,146539,2,,,,,,,,,,,,
47.44,-41.29,17.79,22.97,1.19,-6.910312,107.675415,0.33,12,0,93.08,146747,2,,,,,,,,,,,,
47.4,-41.28,17.91,23.07,0.98,-6.910313,107.675415,0.3,12,0,91.55,146960,2,,,,,,,,,,,,
